"PDF.Link","Record.Num","Originator","Pages","Current.Classification","Document.Date","Document.Type","To","From","Date.of.Review","Title","Comments"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10111-10076.pdf"" target=""_blank"">View PDF</a>","104-10111-10076","CIA",3,"Secret",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","FORM - RECOMMENDATION FOR HONOR OR MERIT AWARD FOR DAVID LAMAR CHRIST.","JFK40 : F25B : 1994.03.11.14:15:30:190028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10111-10079.pdf"" target=""_blank"">View PDF</a>","104-10111-10079","CIA",3,"Not Marked",1961-08-14,"PAPER - TEXTUAL DOCUMENT","MFR","","4/26/2018","MRS. CHRIST'S KNOWLEDGE OF THE CUBAN OPERATION.","JFK40 : F25B : 20040112-1033630 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10111-10086.pdf"" target=""_blank"">View PDF</a>","104-10111-10086","CIA",1,"Secret",1964-01-21,"PAPER - TEXTUAL DOCUMENT","CHIEF, RECORDS & SERVICES DIVISION","JAMES W. FRANKLIN, CHIEF MILITARY","4/26/2018","FORM - NOTIFICATION OF ESTABLISHMENT OF MILITARY COVER BACKSTOP","JFK40 : F25B : 1994.03.11.14:31:56:380028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10111-10094.pdf"" target=""_blank"">View PDF</a>","104-10111-10094","CIA",1,"Secret",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","UNIDENTIFIED DOCUMENT RE SOMEONE WHO ALLEGEDLY HAD AFFAIRS WITH THE THREE PEOPLE WHO WERE INCARCERATED IN THE CUBAN JAIL WHILE ON A TDY.","JFK40 : F25B : 1994.03.11.15:02:14:970028 : DOCUMENT IS MARKED AS PAGE 2"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10111-10104.pdf"" target=""_blank"">View PDF</a>","104-10111-10104","CIA",1,"Secret",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","LIST OF SECURITY CLEARANCE DATES.","JFK40 : F25C : 1994.03.11.15:25:09:280028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10112-10148.pdf"" target=""_blank"">View PDF</a>","104-10112-10148","CIA",3,"Secret",1965-03-04,"PAPER - TEXTUAL DOCUMENT","CHIEF, PERSONNEL SECURITY DIVISION","FITZGERALD, DESMOND, WESTERN HEMISP","4/26/2018","CONEIN, LUCIEN REASSIGNMENT","JFK41 : F2A : 1993.07.22.19:47:04:620330 : COPY MADE FROM POOR QUALITY FILE ORIGINAL."
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10112-10186.pdf"" target=""_blank"">View PDF</a>","104-10112-10186","CIA",6,"Secret",1963-10-08,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","WITHHELD","JFK41 : F5 : 1993.07.23.10:53:20:060410 : THERE ARE 6 COPIES OF THE SAME FORM(1551) HERE; ONE COPY APPEARS TO BE BLANK, AND THE REMAINING 5 COPIES ARE FILLED IN IDENTICALLY. ALL COPIES BORDER"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10112-10204.pdf"" target=""_blank"">View PDF</a>","104-10112-10204","CIA",1,"Secret",1963-06-27,"PAPER - TEXTUAL DOCUMENT","CHIEF, RECORDS AND SERVICES DIV","WITHHELD","4/26/2018","WITHHELD","JFK41 : F5 : 1993.07.23.11:16:58:150410 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10112-10323.pdf"" target=""_blank"">View PDF</a>","104-10112-10323","CIA",2,"Secret",1974-08-21,"PAPER - TEXTUAL DOCUMENT","COLEMAN, F.I.G., C/OPS/LSN","CHIEF, SECURITY SUPPORT DIVISION","4/26/2018","FBI INVESTIGATION OF ALLEGATIONS REGARDING CIA ACTIVITIES.","JFK41 : F2 : 1993.07.23.15:43:50:900280 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10112-10450.pdf"" target=""_blank"">View PDF</a>","104-10112-10450","CIA",1,"Secret",1959-12-24,"PAPER - TEXTUAL DOCUMENT","CHIEF, IB/3","ERVAN E. KUHNKE, JR.","4/26/2018","ADVISED JOSEPH KING, THAT OFFICE OF SECURITY WOULD NOT FAVORABLY ENTERTAIN A REQUEST FOR SUBJECT'S UTILIZATION IN STAFF POSITION.","JFK41 : F5 : 1998.03.20.16:38:39:670102 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10113-10030.pdf"" target=""_blank"">View PDF</a>","104-10113-10030","CIA",8,"Secret",1954-06-08,"PAPER - TEXTUAL DOCUMENT","MR SWENDIMAN","VINCE","4/26/2018","TRANSMITTAL SLIP W/TRAVEL AND PERSONNEL ACTION.","JFK41 : F2A : 1993.07.24.08:12:28:000590 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10113-10181.pdf"" target=""_blank"">View PDF</a>","104-10113-10181","CIA",1,"Unclassified",1947-08-05,"PAPER - TEXTUAL DOCUMENT","","CUNNINGHAM, ROBERT H.","4/26/2018","MEMO: CONEIN, LUCIEN E.","JFK41 : F2A : 1993.07.24.10:05:12:280590 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10113-10244.pdf"" target=""_blank"">View PDF</a>","104-10113-10244","CIA",2,"Secret",1968-04-16,"PAPER - TEXTUAL DOCUMENT","INS, FARRELL, R. F. COMMISSIONER","WITHHELD","4/26/2018","WITHHELD","JFK41 : F18 : 1993.07.24.10:59:23:460500 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10113-10249.pdf"" target=""_blank"">View PDF</a>","104-10113-10249","CIA",2,"Secret",1968-04-12,"PAPER - TEXTUAL DOCUMENT","WITHHELD","WITHHELD","4/26/2018","WITHHELD","JFK41 : F18 : 1993.07.24.11:04:22:000500 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10113-10254.pdf"" target=""_blank"">View PDF</a>","104-10113-10254","CIA",2,"Secret",1968-04-05,"PAPER - TEXTUAL DOCUMENT","C/TSD/AB","BROE, WILLIAM V., C/WH DIV.","4/26/2018","WITHHELD","JFK41 : F18 : 1993.07.24.11:08:07:840500 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10113-10258.pdf"" target=""_blank"">View PDF</a>","104-10113-10258","CIA",1,"Secret",1968-04-05,"PAPER - TEXTUAL DOCUMENT","FILE","C/ALIEN AFFAIRS STAFF","4/26/2018","WITHHELD","JFK41 : F18 : 1993.07.24.11:11:59:340500 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10114-10042.pdf"" target=""_blank"">View PDF</a>","104-10114-10042","CIA",1,"Secret",1954-10-15,"PAPER - TEXTUAL DOCUMENT","D/SECURITY","CUNNINGHAM, R.","4/26/2018","MEMO RE PERSONNEL TASKING","JFK41 : F4 : 1993.08.10.17:02:39:090038 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10114-10152.pdf"" target=""_blank"">View PDF</a>","104-10114-10152","CIA",1,"Secret",1961-03-18,"PAPER - TEXTUAL DOCUMENT","KENNEDY, JAC, WH/4/SECURITY","WH/4/SECURITY","4/26/2018","NOTE RE FAIR PLAY FOR CUBA COMMITTEE.","JFK41 : F33 : 1993.08.13.12:36:36:560005 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10114-10160.pdf"" target=""_blank"">View PDF</a>","104-10114-10160","CIA",1,"Unclassified",1961-03-08,"PAPER - TEXTUAL DOCUMENT","KENNEDY, JACK, WH/4/SECURITY","WH/4/REG","4/26/2018","NOTE RE FAIR PLAY FOR CUBA COMMITTEE","JFK41 : F33 : 1994.03.30.20:17:02:190031 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10114-10161.pdf"" target=""_blank"">View PDF</a>","104-10114-10161","CIA",1,"Unclassified",1961-02-01,"PAPER - TEXTUAL DOCUMENT","C/EAB/OS","WH/4/REGISTRY","4/26/2018","NOTE RE FAIR PLAY FOR CUBA COMMITTEE.","JFK41 : F33 : 1994.03.30.20:18:16:120031 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10114-10162.pdf"" target=""_blank"">View PDF</a>","104-10114-10162","CIA",8,"Secret",1961-10-07,"PAPER - TEXTUAL DOCUMENT","THE DIRECTOR, FEDERAL BUREAU OF INV","BANNERMAN, R.L., ACTING DIRECTOR OF","4/26/2018","MEMO: COURT FOSTER WOOD INTERNAL SECURITY - CUBA","JFK41 : F33 : 1994.03.30.20:20:56:060031 : 4 PAGES UNREADABLE AND 4 PAGES TYPED VERSION"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10114-10163.pdf"" target=""_blank"">View PDF</a>","104-10114-10163","CIA",1,"Unclassified",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","HANDWRITTEN NOTES RE FAIR PLAY FOR CUBA COMMITTEE.","JFK41 : F33 : 1994.03.30.20:23:57:030031 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10115-10074.pdf"" target=""_blank"">View PDF</a>","104-10115-10074","CIA",2,"Secret",1967-12-13,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","SUBJ: LEUREANO BATISTA","JFK42 : F11 : 1997.06.16.14:28:52:623092 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10116-10261.pdf"" target=""_blank"">View PDF</a>","104-10116-10261","CIA",8,"Not Marked",1967-12-20,"PAPER - TEXTUAL DOCUMENT","CHIEF, LEBO/SRS","HALL, SARAH K.","4/26/2018","MEMO: DECEMBER 1967 'RAMPARTS' ARTICLE ENTITLED 'THE CIA'S BROWN AND ROOT DIMENSIONS'","JFK42 : F13 : 20040225-1048823 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10117-10075.pdf"" target=""_blank"">View PDF</a>","104-10117-10075","CIA",4,"Secret",0-01-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","SUPPLEMENTAL PERSONAL HISTORY STATEMENT.","JFK42 : F4 : 1994.03.16.13:53:41:900028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10117-10076.pdf"" target=""_blank"">View PDF</a>","104-10117-10076","CIA",20,"Secret",1961-09-06,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","PERSONAL HISTORY STATEMENT.","JFK42 : F4 : 1994.03.16.13:55:58:220028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10117-10203.pdf"" target=""_blank"">View PDF</a>","104-10117-10203","CIA",8,"Not Marked",1967-12-20,"PAPER - TEXTUAL DOCUMENT","CHIEF, LEOB/SRS","HALL, SARAH K.","4/26/2018","MEMO: DECEMBER 1967 'RAMPARTS' ARTICLE ENTITLED 'THE CIA'S BROWN AND ROOT DIMENSIONS.''","JFK42 : F12 : 20040225-1048840 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10117-10251.pdf"" target=""_blank"">View PDF</a>","104-10117-10251","CIA",2,"Secret",1969-08-06,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","COMPUTER RUN RE BERNARD REDMONT AND THOMAS BUCHANNAN.","JFK42 : F17 : 1994.03.21.16:14:58:090028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10117-10268.pdf"" target=""_blank"">View PDF</a>","104-10117-10268","CIA",3,"Secret",1977-07-07,"PAPER - TEXTUAL DOCUMENT","OFFICE OF SECURITY, CLEARANCE DIV.","OP/CONTRACT PERSONNEL DIVISION","4/26/2018","MEMO:NOTIFICATION OF CONTRACT TERMINATION.","JFK42 : F25 : 1994.03.22.13:59:56:370028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10117-10296.pdf"" target=""_blank"">View PDF</a>","104-10117-10296","CIA",1,"Secret",1965-09-16,"PAPER - TEXTUAL DOCUMENT","SPECIAL AGENT IN CHARGE","DFO","4/26/2018","SUBJECT: GREGORY PETER PAUL.","JFK42 : F26 : 1998.02.24.19:48:02:716102 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10118-10427.pdf"" target=""_blank"">View PDF</a>","104-10118-10427","CIA",58,"Secret",1962-10-23,"PAPER - TEXTUAL DOCUMENT","D/CIA","KIRKPATRICK, LYMAN B.","4/26/2018","AFTER ACTION REPORT ON THE FINDINGS OF THE WORKING GROUP (ON ORGANIZATION AND ACTIVITIES).","JFK50 : F55A : 1993.08.17.18:07:36:460059 :  CORRECTED TO 58 PAGES VICE 56."
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10119-10040.pdf"" target=""_blank"">View PDF</a>","104-10119-10040","CIA",3,"Not Marked",1968-11-22,"PAPER - TEXTUAL DOCUMENT","DIRECTOR OF SECURITY","SA/EPD","4/26/2018","MEMORANDUM ON HERBERT ITKIN'S USE BY THE CIA.","JFK43 : F21A : 20040225-1048866 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10119-10182.pdf"" target=""_blank"">View PDF</a>","104-10119-10182","CIA",19,"Secret",1970-02-16,"PAPER - TEXTUAL DOCUMENT","DIRECTOR OF SECURITY","WALTER PFORZHEIMER","4/26/2018","COMMENTS ON MANUSCRIPT 'GIVE US THIS DAY'; 'CIA AND THE BAY OF PIGS INVASION' BY E.J. HAMILTON.","JFK43 : F18B : 1997.07.02.08:25:10:780106 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10119-10183.pdf"" target=""_blank"">View PDF</a>","104-10119-10183","CIA",3,"Unclassified",1967-04-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","HANDWRITTEN NOTES.","JFK43 : F18B : 1997.07.03.07:36:52:780106 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10119-10220.pdf"" target=""_blank"">View PDF</a>","104-10119-10220","CIA",1,"Secret",1968-06-27,"PAPER - TEXTUAL DOCUMENT","C/CI/OA","E/IB/S","4/26/2018","INFORMATION ON HENRY LOPEZ.","JFK43 : F36 : 1997.07.17.17:19:40:123106 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10119-10225.pdf"" target=""_blank"">View PDF</a>","104-10119-10225","CIA",1,"Not Marked",1965-01-29,"PAPER - TEXTUAL DOCUMENT","DEPUTY DIRECTOR SECURITY, IOS","CHIEF, OPER APPR AND SUPP DIV","4/26/2018","REQUEST FOR INVESTIGATION.","JFK43 : F36 : 20040225-1048869 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10119-10247.pdf"" target=""_blank"">View PDF</a>","104-10119-10247","CIA",1,"Not Marked",1960-12-16,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","ALINE MOSBY WAS A NEWSPAPERMAN","JFK43 : F39 : 20040225-1048870 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10119-10338.pdf"" target=""_blank"">View PDF</a>","104-10119-10338","CIA",1,"Secret",1950-12-07,"PAPER - TEXTUAL DOCUMENT","CHIEF, EMPLOYEES DIVISION, SSS","CHIEF, SPECIAL SECURITY BRANCH","4/26/2018","MEMO:RITTENHOUSE, JOHN F./PROPOSED CONVERSION AND ASSIGNMENT","JFK43 : F16 : 1997.07.27.13:18:06:716106 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10119-10339.pdf"" target=""_blank"">View PDF</a>","104-10119-10339","CIA",1,"Secret",1950-11-28,"PAPER - TEXTUAL DOCUMENT","CHIEF, SPECIAL SECURITY BRANCH","CHIEF, OVERSEAS BRANCH","4/26/2018","MEMO:JOHN F. RITTENHOUSE/REQUESTED CONVERSION TO STAFF AGENT","JFK43 : F16 : 1997.07.27.13:20:43:216106 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10119-10365.pdf"" target=""_blank"">View PDF</a>","104-10119-10365","CIA",4,"Not Marked",1971-07-30,"PAPER - TEXTUAL DOCUMENT","BOOK MESSAGE","DIRECTOR","4/26/2018","BOOK MESSAGE ON NEWSWEEK ARTICLE ON INTELLIGENCE COMMUNITY.","JFK43 : F27 : 20040225-1048875 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10119-10367.pdf"" target=""_blank"">View PDF</a>","104-10119-10367","CIA",3,"Secret",1970-02-20,"PAPER - TEXTUAL DOCUMENT","MEMORANDUM FOR THE RECORD","SRS/OS","4/26/2018","MEMO WITH ATTACHED ARTICLES FROM THE NY TIMES ON SOVIET DISSENTERS.","JFK43 : F27 : 1997.07.29.07:52:18:826106 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10119-10403.pdf"" target=""_blank"">View PDF</a>","104-10119-10403","CIA",1,"Not Marked",1976-09-30,"PAPER - TEXTUAL DOCUMENT","MEMORANDUM FOR THE RECORD","OFFICE OF GENERAL COUNSEL","4/26/2018","AGENCY CONNECTIONS WITH GRAND BAHAMA DEVELOPMENT COMPANY.","JFK43 : F31 : 20040225-1048876 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10271.pdf"" target=""_blank"">View PDF</a>","104-10120-10271","CIA",1,"Secret",1960-09-21,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CALVIN W. HICKS.","JFK43 : F10 : 1994.03.22.15:04:31:060028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10273.pdf"" target=""_blank"">View PDF</a>","104-10120-10273","CIA",1,"Secret",1961-05-18,"PAPER - TEXTUAL DOCUMENT","CHIEF, WH DIVISION","DEPUTY DIRECTOR OF SECURITY (I&OS)","4/26/2018","HITCH, CAL WILLIAM ((DELETION)).","JFK43 : F10 : 1994.03.22.15:10:12:280028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10274.pdf"" target=""_blank"">View PDF</a>","104-10120-10274","CIA",1,"Secret",1960-09-29,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","REQUEST FOR PERSONNEL ACTION.","JFK43 : F10 : 1994.03.22.15:14:10:680028 :  DUP OF 104-10250-10048"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10275.pdf"" target=""_blank"">View PDF</a>","104-10120-10275","CIA",1,"Secret",1960-09-29,"PAPER - TEXTUAL DOCUMENT","CHIEF, NE","STEWARD, PAUL P.","4/26/2018","CALVIN W. HICKS ESTABLISTMENT OF ((DELETION)).","JFK43 : F10 : 1994.03.22.15:15:30:370028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10276.pdf"" target=""_blank"">View PDF</a>","104-10120-10276","CIA",2,"Not Marked",1963-05-08,"PAPER - TEXTUAL DOCUMENT","CHIEF, TECHNICAL SERVICES DIVISION","HEYMAN, VINCENT J., C/SAS SUPPORT","4/26/2018","REQUEST FOR OFFICIAL DOCUMENTATION.","JFK43 : F11 : 20040225-1048909 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10290.pdf"" target=""_blank"">View PDF</a>","104-10120-10290","CIA",1,"Secret",1964-04-06,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","FORM - NOTIFICATION OF ESTABLISHMENT OF ((DELETION)).","JFK43 : F12 : 1994.03.23.12:02:02:500028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10297.pdf"" target=""_blank"">View PDF</a>","104-10120-10297","CIA",1,"Secret",1962-08-15,"PAPER - TEXTUAL DOCUMENT","CHIEF, TSD","MULLANE, JEREMIAH J., JR, C/WH SEC.","4/26/2018","HILLARY, BERNARD N.","JFK43 : F12 : 1994.03.23.12:15:20:370028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10301.pdf"" target=""_blank"">View PDF</a>","104-10120-10301","CIA",1,"Secret",1960-12-02,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","HIDALGO, BALMES N., JR.","JFK43 : F12 : 1994.03.23.12:27:52:680028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10319.pdf"" target=""_blank"">View PDF</a>","104-10120-10319","CIA",1,"Secret",1950-12-14,"PAPER - TEXTUAL DOCUMENT","CHIEF, SPECIAL SECURITY BRANCH","CHIEF, OVERSEAS BRANCH","4/26/2018","OFFICE MEMORANDUM:JOHN F. RITTENHOUSE - CANCEL SECURITY CLEARANCE","JFK43 : F16 : 1994.03.23.13:34:50:000028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10354.pdf"" target=""_blank"">View PDF</a>","104-10120-10354","CIA",1,"Secret",1972-08-25,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","DWAYNE ORVILLE ANDREAS.","JFK43 : F18B : 1994.03.30.17:37:44:120028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10373.pdf"" target=""_blank"">View PDF</a>","104-10120-10373","CIA",2,"Secret",1961-02-28,"PAPER - TEXTUAL DOCUMENT","MFR","CHIEF, SB/2 DESK","4/26/2018","((DELETION)) - GENERAL (PROPOSAL FOR A&E ASSESSMENT OF POTENTIAL ((DELETION)) AGENT CANDIDATES).","JFK43 : F24A : 1994.03.31.17:27:21:090028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10378.pdf"" target=""_blank"">View PDF</a>","104-10120-10378","CIA",2,"Secret",1961-02-20,"PAPER - TEXTUAL DOCUMENT","MFR","CHIEF, SB/2 DESK","4/26/2018","COVER, GENERAL (PROPOSAL FOR A&E ASSESSMENT OF POTENTIAL REDSKIN AGENT CANDIDATES).","JFK43 : F24A : 1994.03.31.17:38:41:500028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10381.pdf"" target=""_blank"">View PDF</a>","104-10120-10381","CIA",1,"Not Marked",1972-07-26,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","LIST OF NAMES, PROJECTS AND FUNCTIONS.","JFK43 : F24A : 20040225-1048911 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10398.pdf"" target=""_blank"">View PDF</a>","104-10120-10398","CIA",3,"Secret",1972-08-22,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","MEMO RE CABLE RE REVEALING OF OPERATIONAL INTEREST.","JFK43 : F27 : 1994.04.04.16:18:05:500028 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10442.pdf"" target=""_blank"">View PDF</a>","104-10120-10442","CIA",1,"Not Marked",1962-05-25,"PAPER - TEXTUAL DOCUMENT","SECURITY SUPPORT DIVISION/OS","JOHN J. MURRAY, JR., CA SECURITY","4/26/2018","FORM - REQUEST FOR APPROVAL OR INVESTIGATIVE ACTION RE PRISCILLA JOHNSON.","JFK43 : F40 : 20040225-1048914 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10502.pdf"" target=""_blank"">View PDF</a>","104-10120-10502","CIA",2,"Secret",1967-12-07,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","FORM:INDICES SEARCH REQUEST.","JFK43 : F25 : 1997.12.14.10:52:35:356108 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10652.pdf"" target=""_blank"">View PDF</a>","104-10120-10652","CIA",1,"Secret",1973-08-01,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","LAST PAGE OF SECRECY AGREEMENT","JFK43 : F38 : 1998.02.21.11:22:13:153109 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10657.pdf"" target=""_blank"">View PDF</a>","104-10120-10657","CIA",1,"Not Marked",1960-08-02,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","CROSS REFERENCE FOR PRES. SD FILES","JFK43 : F38 : 20040225-1048922 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10120-10666.pdf"" target=""_blank"">View PDF</a>","104-10120-10666","CIA",1,"Unclassified",1968-01-18,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","LISTING OF REFERENCES","JFK43 : F38 : 1998.02.21.11:44:09:936109 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10121-10021.pdf"" target=""_blank"">View PDF</a>","104-10121-10021","CIA",1,"Unclassified",1958-12-16,"PAPER - TEXTUAL DOCUMENT","CHIEF, PHYSICAL SECURITY","DEPUTY/CDC","4/26/2018","RENEWALS OF CIA BUILDING PASSES.","JFK44 : F10 : 1997.07.24.11:45:42:000092 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10121-10091.pdf"" target=""_blank"">View PDF</a>","104-10121-10091","CIA",2,"Secret",1955-06-28,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","FORM: TRAVEL BRIEFING DATA","JFK44 : F22 : 1997.09.13.15:01:22:140031 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10121-10119.pdf"" target=""_blank"">View PDF</a>","104-10121-10119","CIA",1,"Secret",1975-09-18,"PAPER - TEXTUAL DOCUMENT","","","4/26/2018","FORM: NOTIFICATION OF ESTABLISHMENT OR CANCELLATION OF OFFICIAL COVER BACKSTOP FOR MORALES, DAVID S.","JFK44 : F22 : 1997.09.13.15:53:59:090031 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10121-10130.pdf"" target=""_blank"">View PDF</a>","104-10121-10130","CIA",2,"Not Marked",1975-07-16,"PAPER - TEXTUAL DOCUMENT","CCS/PRG","KING, JOSEPH F., CHIEF,LA SECURITY","4/26/2018","RETURN OF ALIAS DOCUMENTS.","JFK44 : F22 : 20040225-1048982 :"
"<a href=""https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10121-10133.pdf"" target=""_blank"">View PDF</a>","104-10121-10133","CIA",2,"Not Marked",1974-06-20,"PAPER - TEXTUAL DOCUMENT","OTS/AB/DOCS","PHILLIPS, DAVID A., CHIEF, WESTERN","4/26/2018","REQUEST FOR SPECIAL REPRESENTATIVE ID CARD AND SUPPORTING POCKET LITTER.","JFK44 : F22 : 20040225-1048983 :"
